round_id,camel_c_0_location,camel_c_0_stack_location,camel_c_0_yet_to_move,camel_c_1_location,camel_c_1_stack_location,camel_c_1_yet_to_move,camel_c_2_location,camel_c_2_stack_location,camel_c_2_yet_to_move,camel_c_3_location,camel_c_3_stack_location,camel_c_3_yet_to_move,camel_c_4_location,camel_c_4_stack_location,camel_c_4_yet_to_move,player_0_coins,player_1_coins,player_2_coins,player_3_coins,active_player,action_type,camel,trap_type,trap_location,player_2_trap_location,player_2_trap_type,bet_type,player_0_trap_location,player_0_trap_type,player_1_trap_location,player_1_trap_type,distance,player_3_trap_location,player_3_trap_type,game_id,player_0_name,player_0_final,player_1_name,player_1_final,player_2_name,player_2_final,player_3_name,player_3_final,winners
71,8,1,True,8,0,False,6,0,True,8,2,False,4,0,False,16,9,8,8,2.0,round_winner_bet,c_3,,,9.0,-1.0,,3.0,-1.0,11.0,1.0,,7.0,1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
72,8,2,True,8,1,False,8,0,False,8,3,False,4,0,False,16,9,9,9,3.0,move_camel,c_2,,,9.0,-1.0,,3.0,-1.0,11.0,1.0,2.0,7.0,1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
73,8,0,True,8,3,True,8,2,True,8,1,True,4,0,True,17,9,14,11,0.0,move_camel,c_0,,,9.0,-1.0,,3.0,-1.0,11.0,1.0,0.0,7.0,1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
74,8,0,True,8,3,True,8,2,True,8,1,True,4,0,True,17,9,14,11,1.0,round_winner_bet,c_1,,,9.0,-1.0,,3.0,-1.0,11.0,1.0,,7.0,1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
75,8,0,True,8,3,True,8,2,True,8,1,True,4,0,True,17,9,14,11,2.0,move_trap,,1.0,15.0,15.0,1.0,,3.0,-1.0,11.0,1.0,,7.0,1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
76,8,0,True,8,3,True,8,2,True,8,1,True,4,0,True,17,9,14,11,3.0,move_trap,,-1.0,5.0,15.0,1.0,,3.0,-1.0,11.0,1.0,,5.0,-1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
77,8,0,True,8,3,True,8,2,True,8,1,True,4,0,True,17,9,14,11,0.0,round_winner_bet,c_2,,,15.0,1.0,,3.0,-1.0,11.0,1.0,,5.0,-1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
78,8,0,True,8,3,True,8,2,True,8,1,True,4,0,True,17,9,14,11,1.0,round_winner_bet,c_1,,,15.0,1.0,,3.0,-1.0,11.0,1.0,,5.0,-1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
79,8,0,True,8,3,True,8,2,True,8,1,True,4,0,True,17,9,14,11,2.0,round_winner_bet,c_3,,,15.0,1.0,,3.0,-1.0,11.0,1.0,,5.0,-1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
80,8,0,True,8,3,True,8,2,True,8,1,True,4,0,True,17,9,14,11,3.0,move_trap,,1.0,7.0,15.0,1.0,,3.0,-1.0,11.0,1.0,,7.0,1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
81,8,0,True,8,3,True,8,2,True,8,1,True,4,0,True,17,9,14,11,0.0,round_winner_bet,c_2,,,15.0,1.0,,3.0,-1.0,11.0,1.0,,7.0,1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
82,8,0,True,12,1,True,12,0,False,8,1,True,4,0,True,17,11,14,11,1.0,move_camel,c_2,,,15.0,1.0,,3.0,-1.0,11.0,1.0,4.0,7.0,1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
83,8,0,True,12,1,True,12,0,False,8,1,True,4,0,True,17,11,14,11,2.0,round_winner_bet,c_1,,,15.0,1.0,,3.0,-1.0,11.0,1.0,,7.0,1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
84,8,0,True,12,1,True,12,0,False,8,1,True,5,0,False,17,11,14,12,3.0,move_camel,c_4,,,15.0,1.0,,3.0,-1.0,11.0,1.0,1.0,7.0,1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
85,8,0,True,12,1,True,12,0,False,8,1,True,5,0,False,17,11,14,12,0.0,move_trap,,-1.0,13.0,15.0,1.0,,13.0,-1.0,11.0,1.0,,7.0,1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
86,8,0,True,12,1,True,12,0,False,8,1,True,5,0,False,17,11,14,12,1.0,move_trap,,1.0,9.0,15.0,1.0,,13.0,-1.0,9.0,1.0,,7.0,1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
87,8,0,True,12,1,True,12,0,False,8,1,True,5,0,False,17,11,14,12,2.0,round_winner_bet,c_2,,,15.0,1.0,,13.0,-1.0,9.0,1.0,,7.0,1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
88,8,0,True,12,1,True,12,0,False,8,1,True,5,0,False,17,11,14,12,3.0,move_trap,,-1.0,11.0,15.0,1.0,,13.0,-1.0,9.0,1.0,,11.0,-1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
89,8,0,True,12,1,True,12,0,False,10,0,False,5,0,False,18,12,14,12,0.0,move_camel,c_3,,,15.0,1.0,,13.0,-1.0,9.0,1.0,2.0,11.0,-1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
90,10,0,False,12,1,True,12,0,False,10,1,False,5,0,False,18,13,14,13,1.0,move_camel,c_0,,,15.0,1.0,,13.0,-1.0,9.0,1.0,2.0,11.0,-1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
91,10,0,True,16,0,True,12,0,True,10,1,True,5,0,True,20,31,23,21,2.0,move_camel,c_1,,,15.0,1.0,,13.0,-1.0,9.0,1.0,4.0,11.0,-1.0,greedy_4player_g83,GreedyAgent,20,GreedyAgent,31,GreedyAgent,23,GreedyAgent,21,GreedyAgent
0,0,0,True,1,1,True,2,0,True,0,1,True,1,0,True,2,2,2,2,,,,,,,,,,,,,,,,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
1,0,0,True,1,1,True,2,0,True,0,1,True,1,0,True,2,2,2,2,0.0,move_trap,,-1.0,3.0,,,,3.0,-1.0,,,,,,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
2,0,0,True,1,1,True,2,0,True,0,1,True,1,0,True,2,2,2,2,1.0,round_winner_bet,c_1,,,,,,3.0,-1.0,,,,,,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
3,0,0,True,2,1,True,2,2,True,0,1,True,2,0,False,3,2,3,2,2.0,move_camel,c_4,,,,,,3.0,-1.0,,,1.0,,,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
4,0,0,True,2,1,True,2,2,True,0,1,True,2,0,False,3,2,3,2,3.0,round_winner_bet,c_2,,,,,,3.0,-1.0,,,,,,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
5,0,0,True,2,1,True,2,2,True,0,1,True,2,0,False,3,2,3,2,0.0,round_winner_bet,c_2,,,,,,3.0,-1.0,,,,,,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
6,0,0,True,2,1,True,2,2,True,0,1,True,2,0,False,3,2,3,2,1.0,move_trap,,1.0,5.0,,,,3.0,-1.0,5.0,1.0,,,,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
7,0,0,True,2,1,True,2,2,True,0,1,True,2,0,False,3,2,3,2,2.0,game_bet,c_0,,,,,lose,3.0,-1.0,5.0,1.0,,,,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
8,0,0,True,2,1,True,2,2,True,0,1,True,2,0,False,3,2,3,2,3.0,move_trap,,-1.0,1.0,,,,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
9,0,0,True,2,1,True,2,2,True,0,1,True,2,0,False,3,2,3,2,0.0,game_bet,c_0,,,,,lose,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
10,0,0,True,2,1,True,2,2,True,0,1,True,2,0,False,3,2,3,2,1.0,game_bet,c_2,,,,,win,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
11,0,0,True,2,1,True,6,0,False,0,1,True,2,0,False,3,3,4,2,2.0,move_camel,c_2,,,,,,3.0,-1.0,5.0,1.0,4.0,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
12,0,0,True,2,1,True,6,0,False,0,1,True,2,0,False,3,3,4,2,3.0,game_bet,c_0,,,,,lose,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
13,0,0,True,2,1,True,6,0,False,0,1,True,2,0,False,3,3,4,2,0.0,round_winner_bet,c_2,,,,,,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
14,0,0,True,2,1,True,6,0,False,0,1,True,2,0,False,3,3,4,2,1.0,game_bet,c_0,,,,,lose,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
15,0,0,True,2,1,True,6,0,False,0,1,True,2,0,False,3,3,4,2,2.0,game_bet,c_2,,,,,win,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
16,0,0,True,2,1,True,6,0,False,0,1,True,2,0,False,3,3,4,2,3.0,game_bet,c_2,,,,,win,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
17,0,0,True,2,1,True,6,0,False,0,1,True,2,0,False,3,3,4,2,0.0,game_bet,c_2,,,,,win,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
18,0,0,True,4,0,False,6,0,False,0,1,True,2,0,False,3,4,4,2,1.0,move_camel,c_1,,,,,,3.0,-1.0,5.0,1.0,2.0,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
19,2,0,False,4,0,False,6,0,False,2,1,True,2,2,False,4,4,5,2,2.0,move_camel,c_0,,,,,,3.0,-1.0,5.0,1.0,2.0,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
20,2,0,False,4,0,False,6,0,False,2,1,True,2,2,False,4,4,5,2,3.0,round_winner_bet,c_4,,,,,,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
21,2,0,False,4,0,False,6,0,False,2,1,True,2,2,False,4,4,5,2,0.0,round_winner_bet,c_4,,,,,,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
22,2,0,True,4,0,True,6,0,True,6,1,True,6,2,True,5,5,5,6,1.0,move_camel,c_3,,,,,,3.0,-1.0,5.0,1.0,4.0,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
23,2,0,True,4,0,True,6,0,True,6,1,True,6,2,True,5,5,5,6,2.0,round_winner_bet,c_4,,,,,,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
24,2,0,True,4,0,True,6,0,True,6,1,True,6,2,True,5,5,5,6,3.0,round_winner_bet,c_3,,,,,,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
25,2,0,True,4,0,True,6,0,True,6,1,True,6,2,True,5,5,5,6,0.0,game_bet,c_4,,,,,win,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
26,2,0,True,4,0,True,6,0,True,6,1,True,6,2,True,5,5,5,6,1.0,round_winner_bet,c_4,,,,,,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
27,2,0,True,4,0,True,6,0,True,6,1,True,6,2,True,5,5,5,6,2.0,move_trap,,-1.0,7.0,7.0,-1.0,,3.0,-1.0,5.0,1.0,,1.0,-1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
28,2,0,True,4,0,True,6,0,True,6,1,True,6,2,True,5,5,5,6,3.0,move_trap,,1.0,9.0,7.0,-1.0,,3.0,-1.0,5.0,1.0,,9.0,1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
29,4,1,False,4,0,True,6,0,True,6,1,True,6,2,True,6,5,5,6,0.0,move_camel,c_0,,,7.0,-1.0,,3.0,-1.0,5.0,1.0,2.0,9.0,1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
30,6,4,False,6,3,False,6,0,True,6,1,True,6,2,True,6,6,5,6,1.0,move_camel,c_1,,,7.0,-1.0,,3.0,-1.0,5.0,1.0,2.0,9.0,1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
31,6,4,False,6,3,False,6,0,True,6,1,True,6,2,True,6,6,5,6,2.0,round_winner_bet,c_0,,,7.0,-1.0,,3.0,-1.0,5.0,1.0,,9.0,1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
32,6,4,False,6,3,False,6,0,True,6,1,True,6,2,True,6,6,5,6,3.0,round_winner_bet,c_0,,,7.0,-1.0,,3.0,-1.0,5.0,1.0,,9.0,1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
33,6,4,False,6,3,False,6,0,True,6,1,True,6,2,True,6,6,5,6,0.0,round_winner_bet,c_0,,,7.0,-1.0,,3.0,-1.0,5.0,1.0,,9.0,1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
34,6,4,False,6,3,False,6,0,False,6,1,True,6,2,True,6,7,6,6,1.0,move_camel,c_2,,,7.0,-1.0,,3.0,-1.0,5.0,1.0,0.0,9.0,1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
35,6,4,False,6,3,False,6,0,False,6,1,True,6,2,True,6,7,6,6,2.0,move_trap,,1.0,12.0,12.0,1.0,,3.0,-1.0,5.0,1.0,,9.0,1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
36,10,3,False,10,2,False,6,0,False,10,0,False,10,1,True,6,7,6,8,3.0,move_camel,c_3,,,12.0,1.0,,3.0,-1.0,5.0,1.0,4.0,9.0,1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
37,10,3,False,10,2,False,6,0,False,10,0,False,10,1,True,6,7,6,8,0.0,round_winner_bet,c_1,,,12.0,1.0,,3.0,-1.0,5.0,1.0,,9.0,1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
38,10,3,False,10,2,False,6,0,False,10,0,False,10,1,True,6,7,6,8,1.0,round_winner_bet,c_1,,,12.0,1.0,,3.0,-1.0,5.0,1.0,,9.0,1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
39,10,3,False,10,2,False,6,0,False,10,0,False,10,1,True,6,7,6,8,2.0,round_winner_bet,c_1,,,12.0,1.0,,3.0,-1.0,5.0,1.0,,9.0,1.0,greedy_4player_g84,GreedyAgent,15,GreedyAgent,21,GreedyAgent,17,GreedyAgent,18,GreedyAgent
