round_id,camel_c_0_location,camel_c_0_stack_location,camel_c_0_yet_to_move,camel_c_1_location,camel_c_1_stack_location,camel_c_1_yet_to_move,camel_c_2_location,camel_c_2_stack_location,camel_c_2_yet_to_move,camel_c_3_location,camel_c_3_stack_location,camel_c_3_yet_to_move,camel_c_4_location,camel_c_4_stack_location,camel_c_4_yet_to_move,player_0_coins,player_1_coins,player_2_coins,player_3_coins,game_id,active_player,action_type,camel,ev,trap_type,trap_location,player_1_trap_location,player_1_trap_type,distance,bet_type,player_2_trap_location,player_2_trap_type,player_0_trap_location,player_0_trap_type,player_3_trap_location,player_3_trap_type
29,4,2,True,4,1,True,4,0,False,4,4,True,4,3,True,11,5,5,4,72,0.0,move_camel,c_2,0.75,,,7.0,-1.0,2.0,,5.0,-1.0,12.0,-1.0,,
30,4,4,True,4,3,True,4,2,False,4,1,True,4,0,False,11,6,6,4,72,1.0,move_camel,c_4,0.75,,,7.0,-1.0,0.0,,5.0,-1.0,12.0,-1.0,,
31,4,4,True,4,3,True,4,2,False,4,1,True,4,0,False,11,6,6,4,72,2.0,round_winner_bet,c_0,1.4360000000000002,,,7.0,-1.0,,,5.0,-1.0,12.0,-1.0,,
32,4,4,True,4,3,True,4,2,False,4,1,True,4,0,False,11,6,6,4,72,3.0,round_winner_bet,c_1,1.35,,,7.0,-1.0,,,5.0,-1.0,12.0,-1.0,,
33,4,4,True,4,3,True,4,2,False,4,1,True,4,0,False,11,6,6,4,72,0.0,round_winner_bet,c_2,0.8960000000000001,,,7.0,-1.0,,,5.0,-1.0,12.0,-1.0,,
34,4,4,True,4,3,True,4,2,False,4,1,True,4,0,False,11,6,6,4,72,1.0,round_winner_bet,c_0,0.7780000000000001,,,7.0,-1.0,,,5.0,-1.0,12.0,-1.0,,
35,4,4,True,4,3,True,4,2,False,4,1,True,4,0,False,11,6,6,4,72,2.0,game_bet,c_4,1.2675000000000003,,,7.0,-1.0,,lose,5.0,-1.0,12.0,-1.0,,
36,4,4,True,4,3,True,4,2,False,4,1,True,4,0,False,11,6,6,4,72,3.0,game_bet,c_4,1.5150000000000001,,,7.0,-1.0,,lose,5.0,-1.0,12.0,-1.0,,
37,6,3,True,6,2,True,6,1,False,6,0,False,4,0,False,12,7,6,4,72,0.0,move_camel,c_3,0.75,,,7.0,-1.0,2.0,,5.0,-1.0,12.0,-1.0,,
38,6,3,True,6,2,True,6,1,False,6,0,False,4,0,False,12,7,6,4,72,1.0,game_bet,c_0,1.29625,,,7.0,-1.0,,win,5.0,-1.0,12.0,-1.0,,
39,6,3,True,6,2,True,6,1,False,6,0,False,4,0,False,12,7,6,4,72,2.0,game_bet,c_0,1.4225,,,7.0,-1.0,,win,5.0,-1.0,12.0,-1.0,,
40,6,3,True,6,2,True,6,1,False,6,0,False,4,0,False,12,7,6,4,72,3.0,game_bet,c_0,1.2325,,,7.0,-1.0,,win,5.0,-1.0,12.0,-1.0,,
41,6,3,True,6,2,True,6,1,False,6,0,False,4,0,False,12,7,6,4,72,0.0,game_bet,c_0,1.2012500000000002,,,7.0,-1.0,,win,5.0,-1.0,12.0,-1.0,,
42,6,3,True,6,2,True,6,1,False,6,0,False,4,0,False,12,7,6,4,72,1.0,round_winner_bet,c_1,1.068,,,7.0,-1.0,,,5.0,-1.0,12.0,-1.0,,
43,6,3,True,6,2,True,6,1,False,6,0,False,4,0,False,12,7,6,4,72,2.0,move_trap,,0.8760000000000003,1.0,9.0,7.0,-1.0,,,9.0,1.0,12.0,-1.0,,
44,6,3,True,6,2,True,6,1,False,6,0,False,4,0,False,12,7,6,4,72,3.0,game_bet,c_1,0.8537499999999999,,,7.0,-1.0,,win,9.0,1.0,12.0,-1.0,,
45,6,3,True,6,2,True,6,1,False,6,0,False,4,0,False,12,7,6,4,72,0.0,round_winner_bet,c_0,0.9220000000000002,,,7.0,-1.0,,,9.0,1.0,12.0,-1.0,,
46,6,3,True,6,2,True,6,1,False,6,0,False,4,0,False,12,7,6,4,72,1.0,move_trap,,1.096,1.0,15.0,15.0,1.0,,,9.0,1.0,12.0,-1.0,,
47,6,3,True,6,2,True,6,1,False,6,0,False,4,0,False,12,7,6,4,72,2.0,round_winner_bet,c_1,1.3599999999999999,,,15.0,1.0,,,9.0,1.0,12.0,-1.0,,
48,10,1,True,10,0,False,6,1,False,6,0,False,4,0,False,12,7,7,5,72,3.0,move_camel,c_1,0.75,,,15.0,1.0,4.0,,9.0,1.0,12.0,-1.0,,
49,10,1,True,10,0,False,6,1,False,6,0,False,4,0,False,12,7,7,5,72,0.0,game_bet,c_1,1.0437499999999997,,,15.0,1.0,,win,9.0,1.0,12.0,-1.0,,
50,10,1,True,10,0,False,6,1,False,6,0,False,4,0,False,12,7,7,5,72,1.0,game_bet,c_1,1.15,,,15.0,1.0,,win,9.0,1.0,12.0,-1.0,,
51,10,1,True,10,0,False,6,1,False,6,0,False,4,0,False,12,7,7,5,72,2.0,game_bet,c_1,1.1062499999999997,,,15.0,1.0,,win,9.0,1.0,12.0,-1.0,,
52,11,0,True,10,0,True,6,1,True,6,0,True,4,0,True,13,11,12,5,72,3.0,move_camel,c_0,0.75,,,15.0,1.0,1.0,,9.0,1.0,12.0,-1.0,,
53,11,0,True,10,0,True,6,1,True,6,0,True,4,0,True,13,11,12,5,72,0.0,round_winner_bet,c_0,2.6060000000000003,,,15.0,1.0,,,9.0,1.0,12.0,-1.0,,
54,11,0,True,10,0,True,6,1,True,6,0,True,4,0,True,13,11,12,5,72,1.0,round_winner_bet,c_1,1.704,,,15.0,1.0,,,9.0,1.0,12.0,-1.0,,
55,11,0,True,10,0,True,6,1,True,6,0,True,4,0,True,13,11,12,5,72,2.0,round_winner_bet,c_0,1.7520000000000002,,,15.0,1.0,,,9.0,1.0,12.0,-1.0,,
56,11,0,True,10,0,True,6,1,True,6,0,True,4,0,True,13,11,12,5,72,3.0,round_winner_bet,c_0,1.157,,,15.0,1.0,,,9.0,1.0,12.0,-1.0,,
57,11,0,True,10,0,True,6,1,True,6,0,True,4,0,True,13,11,12,5,72,0.0,round_winner_bet,c_1,1.01,,,15.0,1.0,,,9.0,1.0,12.0,-1.0,,
58,11,0,True,10,0,True,8,1,True,8,0,False,4,0,True,13,12,12,5,72,1.0,move_camel,c_3,0.75,,,15.0,1.0,2.0,,9.0,1.0,12.0,-1.0,,
59,11,0,True,10,0,True,8,1,True,8,0,False,4,0,True,13,12,12,5,72,2.0,round_winner_bet,c_2,1.2240000000000002,,,15.0,1.0,,,9.0,1.0,12.0,-1.0,,
60,11,0,True,10,0,True,8,1,True,8,0,False,4,0,True,13,12,12,5,72,3.0,round_winner_bet,c_2,0.7899999999999998,,,15.0,1.0,,,9.0,1.0,12.0,-1.0,,
61,11,0,True,13,0,False,8,1,True,8,0,False,4,0,True,14,12,12,5,72,0.0,move_camel,c_1,0.75,,,15.0,1.0,3.0,,9.0,1.0,12.0,-1.0,,
62,11,0,True,13,0,False,8,1,True,8,0,False,4,0,True,14,12,12,5,72,1.0,move_trap,,1.732000000000001,-1.0,14.0,14.0,-1.0,,,9.0,1.0,12.0,-1.0,,
63,11,0,True,13,0,False,8,1,True,8,0,False,4,0,True,14,12,12,5,72,2.0,round_winner_bet,c_1,1.538,,,14.0,-1.0,,,9.0,1.0,12.0,-1.0,,
64,11,0,True,13,0,False,8,1,True,8,0,False,6,0,False,14,12,12,6,72,3.0,move_camel,c_4,0.75,,,14.0,-1.0,2.0,,9.0,1.0,12.0,-1.0,,
65,11,0,True,13,0,False,10,0,False,8,0,False,6,0,False,15,12,13,6,72,0.0,move_camel,c_2,0.75,,,14.0,-1.0,2.0,,9.0,1.0,12.0,-1.0,,
66,11,0,True,13,0,True,10,0,True,8,0,True,6,0,True,20,18,15,6,72,1.0,move_camel,c_0,0.75,,,14.0,-1.0,0.0,,9.0,1.0,12.0,-1.0,,
67,11,0,True,13,0,True,10,0,True,8,0,True,6,0,True,20,18,15,6,72,2.0,round_winner_bet,c_1,2.952,,,14.0,-1.0,,,9.0,1.0,12.0,-1.0,,
68,11,0,True,13,0,True,10,0,True,8,0,True,6,0,True,20,18,15,6,72,3.0,round_winner_bet,c_1,1.75,,,14.0,-1.0,,,9.0,1.0,12.0,-1.0,,
69,11,0,True,13,0,True,10,0,True,8,0,True,6,0,True,20,18,15,6,72,0.0,round_winner_bet,c_1,1.202,,,14.0,-1.0,,,9.0,1.0,12.0,-1.0,,
70,11,0,True,13,0,True,10,0,True,8,0,True,6,0,True,20,18,15,6,72,1.0,move_trap,,2.483999999999998,1.0,15.0,15.0,1.0,,,9.0,1.0,12.0,-1.0,,
71,11,0,True,16,0,True,10,0,True,8,0,True,6,0,True,22,29,27,18,72,2.0,move_camel,c_1,0.75,,,15.0,1.0,3.0,,9.0,1.0,12.0,-1.0,,
0,0,2,True,0,3,True,0,0,True,2,0,True,0,1,True,2,2,2,2,73,,,,,,,,,,,,,,,,
1,0,2,True,0,3,True,0,0,True,2,0,True,0,1,True,2,2,2,2,73,0.0,move_trap,,1.524,-1.0,3.0,,,,,,,3.0,-1.0,,
2,0,2,True,0,3,True,0,0,True,2,0,True,0,1,True,2,2,2,2,73,1.0,round_winner_bet,c_1,1.12,,,,,,,,,3.0,-1.0,,
3,0,2,True,0,3,True,0,0,True,2,0,True,0,1,True,2,2,2,2,73,2.0,round_winner_bet,c_3,0.8059999999999999,,,,,,,,,3.0,-1.0,,
4,0,2,True,0,3,True,0,0,True,2,0,True,0,1,True,2,2,2,2,73,3.0,move_trap,,0.8920000000000003,-1.0,1.0,,,,,,,3.0,-1.0,1.0,-1.0
5,0,2,True,0,3,True,0,0,True,5,0,False,0,1,True,3,2,2,2,73,0.0,move_camel,c_3,0.75,,,,,3.0,,,,3.0,-1.0,1.0,-1.0
6,0,2,True,0,3,True,0,0,True,5,0,False,0,1,True,3,2,2,2,73,1.0,round_winner_bet,c_3,1.6060000000000003,,,,,,,,,3.0,-1.0,1.0,-1.0
7,0,2,True,0,3,True,0,0,True,5,0,False,0,1,True,3,2,2,2,73,2.0,round_winner_bet,c_3,1.046,,,,,,,,,3.0,-1.0,1.0,-1.0
8,0,2,True,2,0,False,0,0,True,5,0,False,0,1,True,3,2,2,3,73,3.0,move_camel,c_1,0.75,,,,,2.0,,,,3.0,-1.0,1.0,-1.0
9,0,2,True,2,0,False,0,0,True,5,0,False,0,1,True,3,2,2,3,73,0.0,game_bet,c_2,0.9087500000000004,,,,,,lose,,,3.0,-1.0,1.0,-1.0
10,0,2,True,2,0,False,0,0,True,5,0,False,0,1,True,3,2,2,3,73,1.0,game_bet,c_2,0.9512500000000002,,,,,,lose,,,3.0,-1.0,1.0,-1.0
11,0,2,True,2,0,False,0,0,True,5,0,False,0,1,True,3,2,2,3,73,2.0,game_bet,c_2,1.16375,,,,,,lose,,,3.0,-1.0,1.0,-1.0
12,0,2,True,2,0,False,0,0,True,5,0,False,0,1,True,3,2,2,3,73,3.0,game_bet,c_2,1.1325000000000003,,,,,,lose,,,3.0,-1.0,1.0,-1.0
13,0,2,True,2,0,False,0,0,True,5,0,False,0,1,True,3,2,2,3,73,0.0,game_bet,c_3,0.79625,,,,,,win,,,3.0,-1.0,1.0,-1.0
14,0,2,True,2,0,False,0,0,True,5,0,False,0,1,True,3,2,2,3,73,1.0,game_bet,c_3,0.9187499999999997,,,,,,win,,,3.0,-1.0,1.0,-1.0
15,0,2,True,2,0,False,0,0,True,5,0,False,0,1,True,3,2,2,3,73,2.0,game_bet,c_3,0.9012499999999997,,,,,,win,,,3.0,-1.0,1.0,-1.0
16,0,2,True,2,0,False,0,0,False,5,0,False,0,1,True,3,2,2,5,73,3.0,move_camel,c_2,0.75,,,,,0.0,,,,3.0,-1.0,1.0,-1.0
17,0,0,False,2,0,False,0,1,False,5,0,False,0,2,True,4,2,2,6,73,0.0,move_camel,c_0,0.75,,,,,0.0,,,,3.0,-1.0,1.0,-1.0
18,0,0,False,2,0,False,0,1,False,5,0,False,0,2,True,4,2,2,6,73,1.0,game_bet,c_0,1.3175,,,,,,lose,,,3.0,-1.0,1.0,-1.0
19,0,0,False,2,0,False,0,1,False,5,0,False,0,2,True,4,2,2,6,73,2.0,game_bet,c_0,1.5337500000000004,,,,,,lose,,,3.0,-1.0,1.0,-1.0
20,0,0,False,2,0,False,0,1,False,5,0,False,0,2,True,4,2,2,6,73,3.0,game_bet,c_3,2.0199999999999996,,,,,,win,,,3.0,-1.0,1.0,-1.0
21,0,0,False,2,0,False,0,1,False,5,0,False,0,2,True,4,2,2,6,73,0.0,game_bet,c_0,1.5637499999999998,,,,,,lose,,,3.0,-1.0,1.0,-1.0
22,0,0,True,2,1,True,0,1,True,5,0,True,2,0,True,5,7,9,6,73,1.0,move_camel,c_4,0.75,,,,,2.0,,,,3.0,-1.0,1.0,-1.0
23,0,0,True,2,1,True,0,1,True,5,0,True,2,0,True,5,7,9,6,73,2.0,round_winner_bet,c_3,2.8920000000000003,,,,,,,,,3.0,-1.0,1.0,-1.0
24,0,0,True,2,1,True,0,1,True,5,0,True,2,0,True,5,7,9,6,73,3.0,game_bet,c_0,2.12375,,,,,,lose,,,3.0,-1.0,1.0,-1.0
25,0,0,True,2,1,True,0,1,True,5,0,True,2,0,True,5,7,9,6,73,0.0,round_winner_bet,c_3,1.758,,,,,,,,,3.0,-1.0,1.0,-1.0
26,0,0,True,2,1,True,0,1,True,5,0,True,2,0,True,5,7,9,6,73,1.0,round_winner_bet,c_3,1.23,,,,,,,,,3.0,-1.0,1.0,-1.0
27,0,0,True,2,1,True,0,1,True,5,0,True,2,0,True,5,7,9,6,73,2.0,game_bet,c_1,0.8474999999999999,,,,,,win,,,3.0,-1.0,1.0,-1.0
28,0,0,True,2,1,True,0,1,True,5,0,True,2,0,True,5,7,9,6,73,3.0,round_winner_bet,c_1,0.9439999999999997,,,,,,,,,3.0,-1.0,1.0,-1.0
29,0,1,True,2,1,True,0,0,False,5,0,True,2,0,True,6,7,9,7,73,0.0,move_camel,c_2,0.75,,,,,0.0,,,,3.0,-1.0,1.0,-1.0
30,0,1,True,2,1,True,0,0,False,5,0,True,2,0,True,6,7,9,7,73,1.0,game_bet,c_1,0.7925,,,,,,win,,,3.0,-1.0,1.0,-1.0
31,0,1,True,2,0,False,0,0,False,5,0,True,2,1,True,7,7,10,7,73,2.0,move_camel,c_1,0.75,,,,,0.0,,,,3.0,-1.0,1.0,-1.0
32,0,1,True,2,1,False,0,0,False,5,0,True,2,0,False,8,7,10,8,73,3.0,move_camel,c_4,0.75,,,,,0.0,,,,3.0,-1.0,1.0,-1.0
33,0,1,True,2,1,False,0,0,False,6,0,False,2,0,False,9,7,10,8,73,0.0,move_camel,c_3,0.75,,,,,1.0,,,,3.0,-1.0,1.0,-1.0
34,2,2,True,2,1,True,0,0,True,6,0,True,2,0,True,12,10,15,7,73,1.0,move_camel,c_0,0.75,,,,,2.0,,,,3.0,-1.0,1.0,-1.0
35,2,2,True,2,1,True,0,0,True,6,0,True,2,0,True,12,10,15,7,73,2.0,round_winner_bet,c_3,3.9299999999999997,,,,,,,,,3.0,-1.0,1.0,-1.0
36,2,2,True,2,1,True,0,0,True,6,0,True,2,0,True,12,10,15,7,73,3.0,round_winner_bet,c_3,2.36,,,,,,,,,3.0,-1.0,1.0,-1.0
37,2,2,True,2,1,True,0,0,True,6,0,True,2,0,True,12,10,15,7,73,0.0,round_winner_bet,c_3,1.583,,,,,,,,,3.0,-1.0,1.0,-1.0
38,2,2,True,2,1,True,0,0,True,6,0,True,2,0,True,12,10,15,7,73,1.0,move_trap,,0.968,-1.0,5.0,5.0,-1.0,,,,,3.0,-1.0,1.0,-1.0
39,2,2,True,2,1,True,0,0,True,6,0,True,2,0,True,12,10,15,7,73,2.0,move_trap,,0.8079999999999998,-1.0,7.0,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
40,2,1,True,2,0,False,0,0,True,6,0,True,2,2,True,13,10,15,8,73,3.0,move_camel,c_1,0.75,,,5.0,-1.0,0.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
41,2,1,True,2,0,False,0,0,True,8,0,False,2,2,True,14,10,15,8,73,0.0,move_camel,c_3,0.75,,,5.0,-1.0,2.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
42,2,1,True,2,0,False,0,0,False,8,0,False,2,2,True,14,11,15,9,73,1.0,move_camel,c_2,0.75,,,5.0,-1.0,0.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
43,4,0,False,2,0,False,0,0,False,8,0,False,4,1,True,14,11,16,9,73,2.0,move_camel,c_0,0.75,,,5.0,-1.0,2.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
44,4,0,False,2,0,False,0,0,False,8,0,False,4,1,True,14,11,16,9,73,3.0,game_bet,c_4,1.0424999999999998,,,5.0,-1.0,,win,7.0,-1.0,3.0,-1.0,1.0,-1.0
45,4,0,False,2,0,False,0,0,False,8,0,False,4,1,True,14,11,16,9,73,0.0,game_bet,c_4,0.8974999999999997,,,5.0,-1.0,,win,7.0,-1.0,3.0,-1.0,1.0,-1.0
46,4,0,False,2,0,False,0,0,False,8,0,False,4,1,True,14,11,16,9,73,1.0,game_bet,c_4,0.8549999999999999,,,5.0,-1.0,,win,7.0,-1.0,3.0,-1.0,1.0,-1.0
47,4,0,False,2,0,False,0,0,False,8,0,False,4,1,True,14,11,16,9,73,2.0,game_bet,c_4,0.9924999999999999,,,5.0,-1.0,,win,7.0,-1.0,3.0,-1.0,1.0,-1.0
48,4,0,False,2,0,False,0,0,False,8,0,False,4,1,True,14,11,16,9,73,3.0,game_bet,c_1,0.8975000000000001,,,5.0,-1.0,,lose,7.0,-1.0,3.0,-1.0,1.0,-1.0
49,4,0,False,2,0,False,0,0,False,8,0,False,4,1,True,14,11,16,9,73,0.0,game_bet,c_1,0.9912500000000002,,,5.0,-1.0,,lose,7.0,-1.0,3.0,-1.0,1.0,-1.0
50,4,1,True,2,0,True,0,0,True,8,0,True,4,0,True,16,13,21,12,73,1.0,move_camel,c_4,0.75,,,5.0,-1.0,0.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
51,4,1,True,2,0,True,0,0,True,8,0,True,4,0,True,16,13,21,12,73,2.0,round_winner_bet,c_3,4.710000000000001,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
52,4,1,True,2,0,True,0,0,True,8,0,True,4,0,True,16,13,21,12,73,3.0,round_winner_bet,c_3,2.836,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
53,4,1,True,2,0,True,0,0,True,8,0,True,4,0,True,16,13,21,12,73,0.0,round_winner_bet,c_3,1.9240000000000002,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
54,4,1,True,2,0,False,0,0,True,8,0,True,4,0,True,17,14,21,12,73,1.0,move_camel,c_1,0.75,,,5.0,-1.0,0.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
55,4,1,True,2,0,False,2,1,False,8,0,True,4,0,True,17,14,22,12,73,2.0,move_camel,c_2,0.75,,,5.0,-1.0,2.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
56,6,0,False,2,0,False,2,1,False,8,0,True,4,0,True,17,14,22,13,73,3.0,move_camel,c_0,0.75,,,5.0,-1.0,2.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
57,6,0,False,2,0,False,2,1,False,8,0,True,6,1,False,18,14,22,13,73,0.0,move_camel,c_4,0.75,,,5.0,-1.0,2.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
58,6,0,False,2,0,False,2,1,False,8,0,True,6,1,False,18,14,22,13,73,1.0,round_winner_bet,c_4,1.0,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
59,6,0,False,2,0,False,2,1,False,8,0,True,6,1,False,18,14,22,13,73,2.0,round_winner_bet,c_4,1.0,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
60,6,0,False,2,0,False,2,1,False,8,0,True,6,1,False,18,14,22,13,73,3.0,round_winner_bet,c_4,1.0,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
61,6,0,True,2,0,True,2,1,True,11,0,True,6,1,True,21,15,28,17,73,0.0,move_camel,c_3,0.75,,,5.0,-1.0,3.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
62,6,0,True,2,0,True,2,1,True,11,0,True,6,1,True,21,15,28,17,73,1.0,round_winner_bet,c_3,4.8,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
63,6,0,True,2,0,True,2,1,True,11,0,True,6,1,True,21,15,28,17,73,2.0,round_winner_bet,c_3,2.8979999999999997,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
64,6,0,True,2,0,True,2,1,True,11,0,True,6,1,True,21,15,28,17,73,3.0,round_winner_bet,c_3,1.9469999999999998,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
65,6,0,True,2,0,True,2,1,True,14,0,False,6,1,True,22,15,28,17,73,0.0,move_camel,c_3,0.75,,,5.0,-1.0,3.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
66,6,0,True,2,0,True,2,1,True,14,0,False,9,0,False,22,16,28,17,73,1.0,move_camel,c_4,0.75,,,5.0,-1.0,3.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
67,6,0,False,2,0,True,2,1,True,14,0,False,9,0,False,22,16,30,17,73,2.0,move_camel,c_0,0.75,,,5.0,-1.0,0.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
68,6,0,False,2,0,True,2,1,True,14,0,False,9,0,False,22,16,30,17,73,3.0,round_winner_bet,c_4,1.0,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
69,6,0,False,2,0,True,2,1,True,14,0,False,9,0,False,22,16,30,17,73,0.0,round_winner_bet,c_4,1.0,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
70,6,0,False,2,0,True,2,1,True,14,0,False,9,0,False,22,16,30,17,73,1.0,round_winner_bet,c_4,1.0,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
71,6,0,False,2,0,True,4,0,False,14,0,False,9,0,False,22,16,31,17,73,2.0,move_camel,c_2,0.75,,,5.0,-1.0,2.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
72,6,0,True,2,0,True,4,0,True,14,0,True,9,0,True,24,22,34,21,73,3.0,move_camel,c_1,0.75,,,5.0,-1.0,0.0,,7.0,-1.0,3.0,-1.0,1.0,-1.0
73,6,0,True,2,0,True,4,0,True,14,0,True,9,0,True,24,22,34,21,73,0.0,round_winner_bet,c_3,5.0,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
74,6,0,True,2,0,True,4,0,True,14,0,True,9,0,True,24,22,34,21,73,1.0,round_winner_bet,c_3,3.0,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
75,6,0,True,2,0,True,4,0,True,14,0,True,9,0,True,24,22,34,21,73,2.0,round_winner_bet,c_3,2.0,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,1.0,-1.0
76,6,0,True,2,0,True,4,0,True,14,0,True,9,0,True,24,22,34,21,73,3.0,move_trap,,4.207999999999998,1.0,15.0,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,15.0,1.0
77,6,0,True,2,0,True,4,0,True,14,0,True,9,0,True,24,22,34,21,73,0.0,round_winner_bet,c_4,0.756,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,15.0,1.0
78,6,0,True,2,0,True,4,0,True,14,0,True,9,0,True,24,22,34,21,73,1.0,round_winner_bet,c_4,0.798,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,15.0,1.0
79,6,0,True,2,0,True,4,0,True,14,0,True,9,0,True,24,22,34,21,73,2.0,round_winner_bet,c_4,0.778,,,5.0,-1.0,,,7.0,-1.0,3.0,-1.0,15.0,1.0
80,6,0,True,2,0,True,4,0,True,16,0,True,9,0,True,30,30,38,30,73,3.0,move_camel,c_3,0.75,,,5.0,-1.0,2.0,,7.0,-1.0,3.0,-1.0,15.0,1.0
0,2,2,True,2,0,True,2,1,True,2,3,True,1,0,True,2,2,2,2,74,,,,,,,,,,,,,,,,
1,2,2,True,2,0,True,2,1,True,2,3,True,1,0,True,2,2,2,2,74,0.0,round_winner_bet,c_3,1.418,,,,,,,,,,,,
2,2,2,True,2,0,True,2,1,True,2,3,True,1,0,True,2,2,2,2,74,1.0,move_trap,,1.444,-1.0,4.0,4.0,-1.0,,,,,,,,
3,2,2,True,2,0,True,2,1,True,2,3,True,1,0,True,2,2,2,2,74,2.0,round_winner_bet,c_0,0.972,,,4.0,-1.0,,,,,,,,
4,2,2,True,2,0,True,2,1,True,2,3,True,3,0,False,2,3,2,3,74,3.0,move_camel,c_4,0.75,,,4.0,-1.0,2.0,,,,,,,
5,2,2,True,2,0,True,2,1,True,2,3,True,3,0,False,2,3,2,3,74,0.0,move_trap,,1.0119999999999996,1.0,6.0,4.0,-1.0,,,,,6.0,1.0,,
6,3,0,False,2,0,True,2,1,True,3,1,True,3,2,False,2,5,2,3,74,1.0,move_camel,c_0,0.75,,,4.0,-1.0,1.0,,,,6.0,1.0,,
7,3,0,False,2,0,True,2,1,True,3,1,True,3,2,False,2,5,2,3,74,2.0,round_winner_bet,c_2,1.3960000000000001,,,4.0,-1.0,,,,,6.0,1.0,,
8,3,0,False,2,0,True,2,1,True,3,1,True,3,2,False,2,5,2,3,74,3.0,round_winner_bet,c_4,1.4240000000000002,,,4.0,-1.0,,,,,6.0,1.0,,
9,3,0,False,2,0,True,2,1,True,3,1,True,3,2,False,2,5,2,3,74,0.0,game_bet,c_0,0.8374999999999999,,,4.0,-1.0,,lose,,,6.0,1.0,,
10,3,0,False,2,0,True,2,1,True,3,1,True,3,2,False,2,5,2,3,74,1.0,round_winner_bet,c_4,0.9179999999999999,,,4.0,-1.0,,,,,6.0,1.0,,
11,3,0,False,2,0,True,2,1,True,7,0,False,7,1,False,3,5,3,3,74,2.0,move_camel,c_3,0.75,,,4.0,-1.0,4.0,,,,6.0,1.0,,
12,3,0,False,2,0,True,2,1,True,7,0,False,7,1,False,3,5,3,3,74,3.0,round_winner_bet,c_4,1.615,,,4.0,-1.0,,,,,6.0,1.0,,
13,3,0,False,2,0,True,2,1,True,7,0,False,7,1,False,3,5,3,3,74,0.0,game_bet,c_4,0.7825,,,4.0,-1.0,,win,,,6.0,1.0,,
14,3,0,False,5,0,False,5,1,True,7,0,False,7,1,False,3,6,3,3,74,1.0,move_camel,c_1,0.75,,,4.0,-1.0,3.0,,,,6.0,1.0,,
15,3,0,False,5,0,False,5,1,True,7,0,False,7,1,False,3,6,3,3,74,2.0,game_bet,c_0,3.3524999999999996,,,4.0,-1.0,,lose,,,6.0,1.0,,
16,3,0,False,5,0,False,5,1,True,7,0,False,7,1,False,3,6,3,3,74,3.0,game_bet,c_0,3.3725000000000005,,,4.0,-1.0,,lose,,,6.0,1.0,,
17,3,0,False,5,0,False,5,1,True,7,0,False,7,1,False,3,6,3,3,74,0.0,round_winner_bet,c_2,3.0,,,4.0,-1.0,,,,,6.0,1.0,,
18,3,0,False,5,0,False,5,1,True,7,0,False,7,1,False,3,6,3,3,74,1.0,game_bet,c_0,2.9712499999999995,,,4.0,-1.0,,lose,,,6.0,1.0,,
19,3,0,False,5,0,False,5,1,True,7,0,False,7,1,False,3,6,3,3,74,2.0,round_winner_bet,c_2,2.0,,,4.0,-1.0,,,,,6.0,1.0,,
